gName	FisherP	Mut_C1	Nor_C1	Mut_C234	Nor_C234	padj
SLC22A25	0.0886207753831049	2	44	1	202	1
USP2	0.0886207753831049	2	44	1	202	1
ABCA7	0.0886207753831049	2	44	1	202	1
COPS4	0.0886207753831049	2	44	1	202	1
AC093838.4	0.0886207753831049	2	44	1	202	1
HMBOX1	0.0886207753831049	2	44	1	202	1
UNC5A	0.0886207753831049	2	44	1	202	1
CA2	0.0886207753831049	2	44	1	202	1
ESRP1	0.0886207753831049	2	44	1	202	1
HIRA	0.0886207753831049	2	44	1	202	1
PKN1	0.0886207753831049	2	44	1	202	1
UNC5D	0.0886207753831049	2	44	1	202	1
PKP4	0.0886207753831049	2	44	1	202	1
SI	0.0886207753831049	2	44	1	202	1
POLQ	0.0886207753831049	2	44	1	202	1
TTLL9	0.0886207753831049	2	44	1	202	1
SPTAN1	0.0886207753831049	2	44	1	202	1
SLC5A3	0.0886207753831049	2	44	1	202	1
PIWIL1	0.0886207753831049	2	44	1	202	1
CHD5	0.0886207753831049	2	44	1	202	1
EFR3A	0.0886207753831049	2	44	1	202	1
PRG4	0.0886207753831049	2	44	1	202	1
NKAIN2	0.0886207753831049	2	44	1	202	1
CROCC	0.0886207753831049	2	44	1	202	1
PIWIL2	0.0886207753831049	2	44	1	202	1
WBSCR17	0.0886207753831049	2	44	1	202	1
ACSF2	0.0886207753831049	2	44	1	202	1
PSMF1	0.0886207753831049	2	44	1	202	1
ARHGAP27	0.0886207753831049	2	44	1	202	1
CACNB4	0.0886207753831049	2	44	1	202	1
DOCK10	0.0886207753831049	2	44	1	202	1
TTC3	0.0886207753831049	2	44	1	202	1
KRT76	0.0886207753831049	2	44	1	202	1
RPH3A	0.0886207753831049	2	44	1	202	1
HIVEP3	0.0886207753831049	2	44	1	202	1
RALYL	0.0886207753831049	2	44	1	202	1
LIMK1	0.0886207753831049	2	44	1	202	1
BMPR2	0.0886207753831049	2	44	1	202	1
ZNF800	0.0886207753831049	2	44	1	202	1
TRERF1	0.0886207753831049	2	44	1	202	1
CEP152	0.0886207753831049	2	44	1	202	1
SEC24C	0.0886207753831049	2	44	1	202	1
HLCS	0.0886207753831049	2	44	1	202	1
MAP1B	0.0886207753831049	2	44	1	202	1
DNMT1	0.0886207753831049	2	44	1	202	1
ZRANB3	0.0886207753831049	2	44	1	202	1
TMEM217	0.0886207753831049	2	44	1	202	1
CXorf66	0.0886207753831049	2	44	1	202	1
JPH1	0.0886207753831049	2	44	1	202	1
SPPL2C	0.0886207753831049	2	44	1	202	1
MAST1	0.0886207753831049	2	44	1	202	1
GBE1	0.0886207753831049	2	44	1	202	1
DSG2	0.0886207753831049	2	44	1	202	1
AGRN	0.0886207753831049	2	44	1	202	1
KLK8	0.0886207753831049	2	44	1	202	1
GRP	0.0886207753831049	2	44	1	202	1
TMCO6	0.0886207753831049	2	44	1	202	1
PATZ1	0.0886207753831049	2	44	1	202	1
MST1R	0.0886207753831049	2	44	1	202	1
MAGEC3	0.0886207753831049	2	44	1	202	1
TM2D1	0.0886207753831049	2	44	1	202	1
TOMM40L	0.0886207753831049	2	44	1	202	1
FCRL2	0.0886207753831049	2	44	1	202	1
ITGA6	0.0886207753831049	2	44	1	202	1
PZP	0.0886207753831049	2	44	1	202	1
RGMA	0.0886207753831049	2	44	1	202	1
ARHGEF15	0.0886207753831049	2	44	1	202	1
AKAP4	0.0886207753831049	2	44	1	202	1
CEACAM4	0.0886207753831049	2	44	1	202	1
RANBP2	0.0886207753831049	2	44	1	202	1
NLRP1	0.0886207753831049	2	44	1	202	1
DGKD	0.0886207753831049	2	44	1	202	1
FAM95B1	0.0886207753831049	2	44	1	202	1
CTDP1	0.0886207753831049	2	44	1	202	1
MYO5C	0.0886207753831049	2	44	1	202	1
RAP1A	0.0886207753831049	2	44	1	202	1
NR2F2	0.0886207753831049	2	44	1	202	1
SP8	0.0886207753831049	2	44	1	202	1
IGFN1	0.0886207753831049	2	44	1	202	1
LONRF2	0.0886207753831049	2	44	1	202	1
SLC6A4	0.0886207753831049	2	44	1	202	1
NDST3	0.0886207753831049	2	44	1	202	1
PHF2P2	0.0886207753831049	2	44	1	202	1
FAM217B	0.0886207753831049	2	44	1	202	1
C2orf16	0.0886207753831049	2	44	1	202	1
LRRC16B	0.0886207753831049	2	44	1	202	1
MAP4K4	0.0886207753831049	2	44	1	202	1
SPANXD	0.0886207753831049	2	44	1	202	1
PTER	0.0886207753831049	2	44	1	202	1
RNF17	0.0886207753831049	2	44	1	202	1
SKI	0.0886207753831049	2	44	1	202	1
EPHB2	0.0886207753831049	2	44	1	202	1
USP24	0.0886207753831049	2	44	1	202	1
SGSM1	0.0886207753831049	2	44	1	202	1
CYLC2	0.0886207753831049	2	44	1	202	1
STC1	0.0886207753831049	2	44	1	202	1
FMO6P	0.0886207753831049	2	44	1	202	1
UTRN	0.0886207753831049	2	44	1	202	1
HLA-V	0.0886207753831049	2	44	1	202	1
NTSR1	0.0886207753831049	2	44	1	202	1
LAMC1	0.0886207753831049	2	44	1	202	1
DYNC1H1	0.0886207753831049	2	44	1	202	1
FIBCD1	0.0886207753831049	2	44	1	202	1
DNAH7	0.0912778460921298	4	42	6	197	1
UNC13C	0.0912778460921298	4	42	6	197	1
KMT2C	0.119916894585169	3	43	4	199	1
PCNT	0.119916894585169	3	43	4	199	1
KALRN	0.119916894585169	3	43	4	199	1
RP13-580B18.4	0.119916894585169	3	43	4	199	1
RNF213	0.119916894585169	3	43	4	199	1
NOS1	0.119916894585169	3	43	4	199	1
KCNJ2	0.119916894585169	3	43	4	199	1
PAPPA	0.119916894585169	3	43	4	199	1
DCC	0.119916894585169	3	43	4	199	1
TSIX	0.119916894585169	3	43	4	199	1
NPAS3	0.119916894585169	3	43	4	199	1
TENM1	0.119916894585169	3	43	4	199	1
SALL3	0.119916894585169	3	43	4	199	1
FBN2	0.119916894585169	3	43	4	199	1
MUC16	0.120194760030654	8	38	19	184	1
AHNAK	0.124257329841159	4	42	7	196	1
CFAP54	0.124257329841159	4	42	7	196	1
FLG	0.124257329841159	4	42	7	196	1
RYR1	0.145680271815542	5	41	9	194	1
MGA	0.156487348336446	2	44	2	201	1
TIAM1	0.156487348336446	2	44	2	201	1
CNKSR2	0.156487348336446	2	44	2	201	1
GIGYF1	0.156487348336446	2	44	2	201	1
KLKB1	0.156487348336446	2	44	2	201	1
MS4A14	0.156487348336446	2	44	2	201	1
ANO4	0.156487348336446	2	44	2	201	1
ZNF81	0.156487348336446	2	44	2	201	1
TRPM6	0.156487348336446	2	44	2	201	1
PVRL2	0.156487348336446	2	44	2	201	1
GIN1	0.156487348336446	2	44	2	201	1
PAN2	0.156487348336446	2	44	2	201	1
LPPR2	0.156487348336446	2	44	2	201	1
SSH1	0.156487348336446	2	44	2	201	1
THSD7B	0.156487348336446	2	44	2	201	1
BCORL1	0.156487348336446	2	44	2	201	1
TNS3	0.156487348336446	2	44	2	201	1
GRM5	0.156487348336446	2	44	2	201	1
TRPC3	0.156487348336446	2	44	2	201	1
DDX6	0.156487348336446	2	44	2	201	1
OR51E1	0.156487348336446	2	44	2	201	1
MYO7B	0.156487348336446	2	44	2	201	1
DAB1	0.156487348336446	2	44	2	201	1
RBBP6	0.156487348336446	2	44	2	201	1
DCDC1	0.156487348336446	2	44	2	201	1
TPH2	0.156487348336446	2	44	2	201	1
PTPRK	0.156487348336446	2	44	2	201	1
SEC24D	0.156487348336446	2	44	2	201	1
APPBP2	0.156487348336446	2	44	2	201	1
DNMT3A	0.156487348336446	2	44	2	201	1
HOOK1	0.156487348336446	2	44	2	201	1
GREM1	0.156487348336446	2	44	2	201	1
SDK2	0.156487348336446	2	44	2	201	1
SLC9A4	0.156487348336446	2	44	2	201	1
TSHZ2	0.156487348336446	2	44	2	201	1
CTTN	0.156487348336446	2	44	2	201	1
MPP2	0.156487348336446	2	44	2	201	1
PCDHA4	0.156487348336446	2	44	2	201	1
BRINP3	0.156487348336446	2	44	2	201	1
CTDSPL2	0.156487348336446	2	44	2	201	1
AC016582.2	0.156487348336446	2	44	2	201	1
BIRC6	0.156487348336446	2	44	2	201	1
LCT	0.156487348336446	2	44	2	201	1
ZNF225	0.156487348336446	2	44	2	201	1
HNRNPA3	0.156487348336446	2	44	2	201	1
HIST1H3B	0.156487348336446	2	44	2	201	1
SPATA31C1	0.156487348336446	2	44	2	201	1
TOPBP1	0.156487348336446	2	44	2	201	1
MAGI2	0.156487348336446	2	44	2	201	1
NFASC	0.156487348336446	2	44	2	201	1
KDM4B	0.156487348336446	2	44	2	201	1
MKRN3	0.156487348336446	2	44	2	201	1
MPO	0.156487348336446	2	44	2	201	1
CTLA4	0.156487348336446	2	44	2	201	1
ACLY	0.156487348336446	2	44	2	201	1
UFL1	0.156487348336446	2	44	2	201	1
TRIM2	0.156487348336446	2	44	2	201	1
KIR3DL1	0.156487348336446	2	44	2	201	1
ATP8B2	0.156487348336446	2	44	2	201	1
TUBA4B	0.156487348336446	2	44	2	201	1
DERL1	0.156487348336446	2	44	2	201	1
OLFM3	0.156487348336446	2	44	2	201	1
CADPS2	0.156487348336446	2	44	2	201	1
EXOC7	0.156487348336446	2	44	2	201	1
SETD1B	0.156487348336446	2	44	2	201	1
FAM135B	0.156487348336446	2	44	2	201	1
FOXK2	0.156487348336446	2	44	2	201	1
ADAM28	0.156487348336446	2	44	2	201	1
ZNF664	0.156487348336446	2	44	2	201	1
MKI67	0.156487348336446	2	44	2	201	1
OR2T8	0.156487348336446	2	44	2	201	1
UBQLNL	0.156487348336446	2	44	2	201	1
FRG2B	0.156487348336446	2	44	2	201	1
MRC1	0.156487348336446	2	44	2	201	1
BRINP1	0.156487348336446	2	44	2	201	1
TCF4	0.156487348336446	2	44	2	201	1
PKD1L1	0.156487348336446	2	44	2	201	1
FRMD6	0.156487348336446	2	44	2	201	1
FAM205BP	0.156487348336446	2	44	2	201	1
GBF1	0.156487348336446	2	44	2	201	1
RAD50	0.156487348336446	2	44	2	201	1
SND1	0.156487348336446	2	44	2	201	1
MYO18B	0.156487348336446	2	44	2	201	1
SMPD3	0.156487348336446	2	44	2	201	1
OR2H1	0.156487348336446	2	44	2	201	1
SFT2D2	0.156487348336446	2	44	2	201	1
PAPPA2	0.156487348336446	2	44	2	201	1
KCNA5	0.156487348336446	2	44	2	201	1
CCDC93	0.156487348336446	2	44	2	201	1
CTNS	0.156487348336446	2	44	2	201	1
MROH1	0.156487348336446	2	44	2	201	1
PLCE1	0.156487348336446	2	44	2	201	1
SLC8A3	0.156487348336446	2	44	2	201	1
ZNF730	0.156487348336446	2	44	2	201	1
PRKD3	0.156487348336446	2	44	2	201	1
TRPM2	0.156487348336446	2	44	2	201	1
PER1	0.156487348336446	2	44	2	201	1
CLASP2	0.156487348336446	2	44	2	201	1
DPP10	0.156487348336446	2	44	2	201	1
EPB41L4A	0.156487348336446	2	44	2	201	1
CNTRL	0.156487348336446	2	44	2	201	1
R3HDM1	0.156487348336446	2	44	2	201	1
AAK1	0.156487348336446	2	44	2	201	1
ARHGAP35	0.156487348336446	2	44	2	201	1
ZAP70	0.156487348336446	2	44	2	201	1
AGO1	0.156487348336446	2	44	2	201	1
UGT2B11	0.156487348336446	2	44	2	201	1
MYO1F	0.156487348336446	2	44	2	201	1
PREX1	0.156487348336446	2	44	2	201	1
WASH1	0.156487348336446	2	44	2	201	1
PTPRG	0.156487348336446	2	44	2	201	1
SIGLEC6	0.156487348336446	2	44	2	201	1
ARHGEF4	0.156487348336446	2	44	2	201	1
ZXDB	0.156487348336446	2	44	2	201	1
ITGB4	0.156487348336446	2	44	2	201	1
TOR1A	0.156487348336446	2	44	2	201	1
COL12A1	0.156487348336446	2	44	2	201	1
PI15	0.156487348336446	2	44	2	201	1
MBL1P	0.156487348336446	2	44	2	201	1
PLXNA1	0.156487348336446	2	44	2	201	1
PBRM1	0.156487348336446	2	44	2	201	1
DGCR2	0.156487348336446	2	44	2	201	1
TENM4	0.156487348336446	2	44	2	201	1
MDGA2	0.156487348336446	2	44	2	201	1
CYP3A7	0.156487348336446	2	44	2	201	1
SHANK1	0.156487348336446	2	44	2	201	1
PRKCE	0.156487348336446	2	44	2	201	1
SYCP2	0.156487348336446	2	44	2	201	1
FMN2	0.156487348336446	2	44	2	201	1
ZFYVE26	0.156487348336446	2	44	2	201	1
PDE1A	0.156487348336446	2	44	2	201	1
ZFPM2	0.156487348336446	2	44	2	201	1
SP1	0.156487348336446	2	44	2	201	1
CNTLN	0.156487348336446	2	44	2	201	1
PLXNA2	0.156487348336446	2	44	2	201	1
ONECUT2	0.156487348336446	2	44	2	201	1
MYO18A	0.156487348336446	2	44	2	201	1
TP63	0.156487348336446	2	44	2	201	1
MGAT5B	0.156487348336446	2	44	2	201	1
NRXN2	0.156487348336446	2	44	2	201	1
ZBTB34	0.156487348336446	2	44	2	201	1
GRM3	0.156487348336446	2	44	2	201	1
LRIG2	0.156487348336446	2	44	2	201	1
MCM10	0.156487348336446	2	44	2	201	1
PI4KA	0.156487348336446	2	44	2	201	1
AKAP12	0.156487348336446	2	44	2	201	1
GABBR2	0.156487348336446	2	44	2	201	1
GPR37	0.156487348336446	2	44	2	201	1
KIF17	0.156487348336446	2	44	2	201	1
ZFP36L1	0.156487348336446	2	44	2	201	1
IKZF2	0.156487348336446	2	44	2	201	1
ADARB2	0.156487348336446	2	44	2	201	1
MUC5AC	0.156487348336446	2	44	2	201	1
EXPH5	0.156487348336446	2	44	2	201	1
MOV10	0.156487348336446	2	44	2	201	1
COL4A4	0.156487348336446	2	44	2	201	1
LILRB5	0.156487348336446	2	44	2	201	1
CALCR	0.156487348336446	2	44	2	201	1
CLVS1	0.156487348336446	2	44	2	201	1
DST	0.156487348336446	2	44	2	201	1
ERBB2IP	0.156487348336446	2	44	2	201	1
SV2C	0.156487348336446	2	44	2	201	1
IGSF10	0.156487348336446	2	44	2	201	1
ADAMTS20	0.167484163274503	3	43	5	198	1
DOCK3	0.167484163274503	3	43	5	198	1
LRP1	0.167484163274503	3	43	5	198	1
SERTM1	0.167484163274503	3	43	5	198	1
SCN9A	0.167484163274503	3	43	5	198	1
TMEM132C	0.167484163274503	3	43	5	198	1
KIAA1549	0.167484163274503	3	43	5	198	1
MYO15A	0.167484163274503	3	43	5	198	1
DNAH11	0.167484163274503	3	43	5	198	1
RP11-672F9.1	0.184738955823293	1	45	0	203	1
MAGEA3	0.184738955823293	1	45	0	203	1
TTC5	0.184738955823293	1	45	0	203	1
C8B	0.184738955823293	1	45	0	203	1
TEX11	0.184738955823293	1	45	0	203	1
CD68	0.184738955823293	1	45	0	203	1
CALB2	0.184738955823293	1	45	0	203	1
NQO2	0.184738955823293	1	45	0	203	1
PADI6	0.184738955823293	1	45	0	203	1
CRELD2	0.184738955823293	1	45	0	203	1
DAZAP2	0.184738955823293	1	45	0	203	1
LHX6	0.184738955823293	1	45	0	203	1
CD99	0.184738955823293	1	45	0	203	1
OR1B1	0.184738955823293	1	45	0	203	1
TMCO5B	0.184738955823293	1	45	0	203	1
ANKRD34B	0.184738955823293	1	45	0	203	1
RECK	0.184738955823293	1	45	0	203	1
HEATR9	0.184738955823293	1	45	0	203	1
RPL37P1	0.184738955823293	1	45	0	203	1
MAN2A2	0.184738955823293	1	45	0	203	1
CLCN3	0.184738955823293	1	45	0	203	1
BICD2	0.184738955823293	1	45	0	203	1
ITGA2	0.184738955823293	1	45	0	203	1
KNG1	0.184738955823293	1	45	0	203	1
STON1-GTF2A1L	0.184738955823293	1	45	0	203	1
LRRC28	0.184738955823293	1	45	0	203	1
DNAJB13	0.184738955823293	1	45	0	203	1
OR52M1	0.184738955823293	1	45	0	203	1
CREB3L2	0.184738955823293	1	45	0	203	1
PRKACB	0.184738955823293	1	45	0	203	1
SEMA3G	0.184738955823293	1	45	0	203	1
PPAN-P2RY11	0.184738955823293	1	45	0	203	1
CNTF	0.184738955823293	1	45	0	203	1
SUPT6H	0.184738955823293	1	45	0	203	1
SNORD115-24	0.184738955823293	1	45	0	203	1
S100A7A	0.184738955823293	1	45	0	203	1
CA9	0.184738955823293	1	45	0	203	1
C3AR1	0.184738955823293	1	45	0	203	1
SPAG6	0.184738955823293	1	45	0	203	1
PARD6B	0.184738955823293	1	45	0	203	1
RWDD4P2	0.184738955823293	1	45	0	203	1
PID1	0.184738955823293	1	45	0	203	1
C20orf173	0.184738955823293	1	45	0	203	1
LIPJ	0.184738955823293	1	45	0	203	1
ERG	0.184738955823293	1	45	0	203	1
OR4C3	0.184738955823293	1	45	0	203	1
TMEM169	0.184738955823293	1	45	0	203	1
CFAP20	0.184738955823293	1	45	0	203	1
SPATA5	0.184738955823293	1	45	0	203	1
SCAMP1	0.184738955823293	1	45	0	203	1
RHCG	0.184738955823293	1	45	0	203	1
SYCE1	0.184738955823293	1	45	0	203	1
LMAN1L	0.184738955823293	1	45	0	203	1
DEFB106A	0.184738955823293	1	45	0	203	1
PRSS46	0.184738955823293	1	45	0	203	1
MEGF9	0.184738955823293	1	45	0	203	1
GPBP1L1	0.184738955823293	1	45	0	203	1
VPS37C	0.184738955823293	1	45	0	203	1
GTF2IRD2P1	0.184738955823293	1	45	0	203	1
LRSAM1	0.184738955823293	1	45	0	203	1
KRBA2	0.184738955823293	1	45	0	203	1
RAB3D	0.184738955823293	1	45	0	203	1
SETD3	0.184738955823293	1	45	0	203	1
TADA1	0.184738955823293	1	45	0	203	1
YWHAH	0.184738955823293	1	45	0	203	1
THEM4	0.184738955823293	1	45	0	203	1
CLRN1	0.184738955823293	1	45	0	203	1
SNX10	0.184738955823293	1	45	0	203	1
VIP	0.184738955823293	1	45	0	203	1
CTSS	0.184738955823293	1	45	0	203	1
TMEM186	0.184738955823293	1	45	0	203	1
POLDIP3	0.184738955823293	1	45	0	203	1
GOLGA6L3	0.184738955823293	1	45	0	203	1
TRIM60	0.184738955823293	1	45	0	203	1
C2orf83	0.184738955823293	1	45	0	203	1
PRAMEF8	0.184738955823293	1	45	0	203	1
CHM	0.184738955823293	1	45	0	203	1
RBM25	0.184738955823293	1	45	0	203	1
SGCZ	0.184738955823293	1	45	0	203	1
NEXN	0.184738955823293	1	45	0	203	1
CLEC14A	0.184738955823293	1	45	0	203	1
NDUFA13	0.184738955823293	1	45	0	203	1
NET1	0.184738955823293	1	45	0	203	1
DDX11	0.184738955823293	1	45	0	203	1
DHRS7B	0.184738955823293	1	45	0	203	1
IP6K1	0.184738955823293	1	45	0	203	1
RPS11	0.184738955823293	1	45	0	203	1
SLC22A7	0.184738955823293	1	45	0	203	1
SWT1	0.184738955823293	1	45	0	203	1
DHRSX	0.184738955823293	1	45	0	203	1
ZNF585B	0.184738955823293	1	45	0	203	1
SLC2A7	0.184738955823293	1	45	0	203	1
RHOV	0.184738955823293	1	45	0	203	1
CCRL2	0.184738955823293	1	45	0	203	1
SLC38A6	0.184738955823293	1	45	0	203	1
NDUFA9	0.184738955823293	1	45	0	203	1
TOM1L1	0.184738955823293	1	45	0	203	1
CAPG	0.184738955823293	1	45	0	203	1
EDC3	0.184738955823293	1	45	0	203	1
SZRD1	0.184738955823293	1	45	0	203	1
CYC1	0.184738955823293	1	45	0	203	1
RAPGEF6	0.184738955823293	1	45	0	203	1
MARK3	0.184738955823293	1	45	0	203	1
CKAP2	0.184738955823293	1	45	0	203	1
RP11-257K9.8	0.184738955823293	1	45	0	203	1
LINC00686	0.184738955823293	1	45	0	203	1
DAOA	0.184738955823293	1	45	0	203	1
CGN	0.184738955823293	1	45	0	203	1
RFX4	0.184738955823293	1	45	0	203	1
FNDC1	0.184738955823293	1	45	0	203	1
PAX9	0.184738955823293	1	45	0	203	1
MLK4	0.184738955823293	1	45	0	203	1
TCHP	0.184738955823293	1	45	0	203	1
ALKBH5	0.184738955823293	1	45	0	203	1
NPM1P42	0.184738955823293	1	45	0	203	1
PDZRN4	0.184738955823293	1	45	0	203	1
ENGASE	0.184738955823293	1	45	0	203	1
QRFPR	0.184738955823293	1	45	0	203	1
WBP4	0.184738955823293	1	45	0	203	1
DNAJC17	0.184738955823293	1	45	0	203	1
RNF145	0.184738955823293	1	45	0	203	1
MAT2B	0.184738955823293	1	45	0	203	1
C1orf204	0.184738955823293	1	45	0	203	1
RBM38	0.184738955823293	1	45	0	203	1
RP11-219G17.4	0.184738955823293	1	45	0	203	1
ZCCHC16	0.184738955823293	1	45	0	203	1
ZNF513	0.184738955823293	1	45	0	203	1
CNNM4	0.184738955823293	1	45	0	203	1
OTOR	0.184738955823293	1	45	0	203	1
TM4SF5	0.184738955823293	1	45	0	203	1
OR51G2	0.184738955823293	1	45	0	203	1
ABCC11	0.184738955823293	1	45	0	203	1
OSR2	0.184738955823293	1	45	0	203	1
GPLD1	0.184738955823293	1	45	0	203	1
CCR4	0.184738955823293	1	45	0	203	1
LIN37	0.184738955823293	1	45	0	203	1
ISM1	0.184738955823293	1	45	0	203	1
ANP32AP1	0.184738955823293	1	45	0	203	1
UXT	0.184738955823293	1	45	0	203	1
SLC35A1	0.184738955823293	1	45	0	203	1
ITSN2	0.184738955823293	1	45	0	203	1
S100A4	0.184738955823293	1	45	0	203	1
PRDM11	0.184738955823293	1	45	0	203	1
SLAIN2	0.184738955823293	1	45	0	203	1
SPIN4	0.184738955823293	1	45	0	203	1
MAP4K2	0.184738955823293	1	45	0	203	1
SNX7	0.184738955823293	1	45	0	203	1
PCDHGC4	0.184738955823293	1	45	0	203	1
BCL2L1	0.184738955823293	1	45	0	203	1
RRP1	0.184738955823293	1	45	0	203	1
STAG2	0.184738955823293	1	45	0	203	1
KRTAP4-7	0.184738955823293	1	45	0	203	1
OTC	0.184738955823293	1	45	0	203	1
SLC38A3	0.184738955823293	1	45	0	203	1
PNPLA1	0.184738955823293	1	45	0	203	1
XXbac-BPG32J3.19	0.184738955823293	1	45	0	203	1
GLYATL3	0.184738955823293	1	45	0	203	1
HSPBP1	0.184738955823293	1	45	0	203	1
SPINK1	0.184738955823293	1	45	0	203	1
TMEM87A	0.184738955823293	1	45	0	203	1
H1FOO	0.184738955823293	1	45	0	203	1
GHITM	0.184738955823293	1	45	0	203	1
TRAV8-2	0.184738955823293	1	45	0	203	1
PIPSL	0.184738955823293	1	45	0	203	1
SPANXN5	0.184738955823293	1	45	0	203	1
LYRM1	0.184738955823293	1	45	0	203	1
CCR6	0.184738955823293	1	45	0	203	1
WDR47	0.184738955823293	1	45	0	203	1
CLDN14	0.184738955823293	1	45	0	203	1
NARFL	0.184738955823293	1	45	0	203	1
NUF2	0.184738955823293	1	45	0	203	1
FNDC5	0.184738955823293	1	45	0	203	1
TFPT	0.184738955823293	1	45	0	203	1
ASH2L	0.184738955823293	1	45	0	203	1
ZBTB49	0.184738955823293	1	45	0	203	1
ADRB3	0.184738955823293	1	45	0	203	1
NADSYN1	0.184738955823293	1	45	0	203	1
MBOAT7	0.184738955823293	1	45	0	203	1
NME2	0.184738955823293	1	45	0	203	1
CBLN2	0.184738955823293	1	45	0	203	1
CCDC88A	0.184738955823293	1	45	0	203	1
TFRC	0.184738955823293	1	45	0	203	1
BECN1	0.184738955823293	1	45	0	203	1
TRAM1	0.184738955823293	1	45	0	203	1
GPAA1	0.184738955823293	1	45	0	203	1
C1QTNF5	0.184738955823293	1	45	0	203	1
EPT1	0.184738955823293	1	45	0	203	1
TRIM25	0.184738955823293	1	45	0	203	1
TRIM6	0.184738955823293	1	45	0	203	1
UBE2D3	0.184738955823293	1	45	0	203	1
KRTAP8-1	0.184738955823293	1	45	0	203	1
ABHD17AP6	0.184738955823293	1	45	0	203	1
ELAVL2	0.184738955823293	1	45	0	203	1
UBE2B	0.184738955823293	1	45	0	203	1
ARL11	0.184738955823293	1	45	0	203	1
CEBPG	0.184738955823293	1	45	0	203	1
TALDO1	0.184738955823293	1	45	0	203	1
COL8A1	0.184738955823293	1	45	0	203	1
PLEKHM1P	0.184738955823293	1	45	0	203	1
SNX25	0.184738955823293	1	45	0	203	1
AKT3	0.184738955823293	1	45	0	203	1
OR10A3	0.184738955823293	1	45	0	203	1
TDRD15	0.184738955823293	1	45	0	203	1
CD2AP	0.184738955823293	1	45	0	203	1
C18orf54	0.184738955823293	1	45	0	203	1
ZNF813	0.184738955823293	1	45	0	203	1
NPRL3	0.184738955823293	1	45	0	203	1
FAM151B	0.184738955823293	1	45	0	203	1
RIPK3	0.184738955823293	1	45	0	203	1
NCOA7	0.184738955823293	1	45	0	203	1
DENND2C	0.184738955823293	1	45	0	203	1
PFKFB2	0.184738955823293	1	45	0	203	1
ATG5	0.184738955823293	1	45	0	203	1
PHF12	0.184738955823293	1	45	0	203	1
SMEK1	0.184738955823293	1	45	0	203	1
C15orf26	0.184738955823293	1	45	0	203	1
NUDT1	0.184738955823293	1	45	0	203	1
SAFB2	0.184738955823293	1	45	0	203	1
AC016629.3	0.184738955823293	1	45	0	203	1
KRT17	0.184738955823293	1	45	0	203	1
ISL1	0.184738955823293	1	45	0	203	1
ZNRF3	0.184738955823293	1	45	0	203	1
KIF13B	0.184738955823293	1	45	0	203	1
AVPI1	0.184738955823293	1	45	0	203	1
VOPP1	0.184738955823293	1	45	0	203	1
EBF2	0.184738955823293	1	45	0	203	1
SMARCD2	0.184738955823293	1	45	0	203	1
OR7E24	0.184738955823293	1	45	0	203	1
SLC25A16	0.184738955823293	1	45	0	203	1
KIDINS220	0.184738955823293	1	45	0	203	1
C14orf169	0.184738955823293	1	45	0	203	1
MBP	0.184738955823293	1	45	0	203	1
SUPT20HL2	0.184738955823293	1	45	0	203	1
LNX2	0.184738955823293	1	45	0	203	1
RPL13AP20	0.184738955823293	1	45	0	203	1
PRNP	0.184738955823293	1	45	0	203	1
C1orf162	0.184738955823293	1	45	0	203	1
SLFN5	0.184738955823293	1	45	0	203	1
FAM184A	0.184738955823293	1	45	0	203	1
ZHX3	0.184738955823293	1	45	0	203	1
WDR77	0.184738955823293	1	45	0	203	1
ZNF271P	0.184738955823293	1	45	0	203	1
BAG2	0.184738955823293	1	45	0	203	1
PURA	0.184738955823293	1	45	0	203	1
PCK1	0.184738955823293	1	45	0	203	1
NFKBIE	0.184738955823293	1	45	0	203	1
FSTL5	0.184738955823293	1	45	0	203	1
CELF1	0.184738955823293	1	45	0	203	1
CDC37	0.184738955823293	1	45	0	203	1
NUPR1	0.184738955823293	1	45	0	203	1
CD8B	0.184738955823293	1	45	0	203	1
TMEM244	0.184738955823293	1	45	0	203	1
COPS2	0.184738955823293	1	45	0	203	1
RBFOX2	0.184738955823293	1	45	0	203	1
ERICH5	0.184738955823293	1	45	0	203	1
HMGXB4	0.184738955823293	1	45	0	203	1
GLA	0.184738955823293	1	45	0	203	1
KRTAP24-1	0.184738955823293	1	45	0	203	1
CAPNS1	0.184738955823293	1	45	0	203	1
RPL22P19	0.184738955823293	1	45	0	203	1
CSNK1E	0.184738955823293	1	45	0	203	1
KRT3	0.184738955823293	1	45	0	203	1
SUN1	0.184738955823293	1	45	0	203	1
KLHL22	0.184738955823293	1	45	0	203	1
STX1A	0.184738955823293	1	45	0	203	1
ABCB6	0.184738955823293	1	45	0	203	1
RP11-320G10.1	0.184738955823293	1	45	0	203	1
C19orf70	0.184738955823293	1	45	0	203	1
PPP1R2P9	0.184738955823293	1	45	0	203	1
TTC17	0.184738955823293	1	45	0	203	1
ABHD14A-ACY1	0.184738955823293	1	45	0	203	1
FCN2	0.184738955823293	1	45	0	203	1
MYF5	0.184738955823293	1	45	0	203	1
SMC3	0.184738955823293	1	45	0	203	1
MIA	0.184738955823293	1	45	0	203	1
FAM159A	0.184738955823293	1	45	0	203	1
UGP2	0.184738955823293	1	45	0	203	1
DIS3L	0.184738955823293	1	45	0	203	1
ARID3C	0.184738955823293	1	45	0	203	1
LDOC1	0.184738955823293	1	45	0	203	1
BMF	0.184738955823293	1	45	0	203	1
